id_frota;modelo;especialidade;codigo_filtro;tipo_filtro
64402;JCB 540-170;EMPILHADEIRA;1273190;FILTRO LUBRIFICANTE
64402;JCB 540-170;EMPILHADEIRA;1340177;FILTRO AR INTERNO
64402;JCB 540-170;EMPILHADEIRA;1375180;FILTRO AR CONDICIONADO
64402;JCB 540-170;EMPILHADEIRA;1745419;FILTRO AR CONDICIONADO 2°
64402;JCB 540-170;EMPILHADEIRA;1879844;FILTRO COMBUSTIVEL
64402;JCB 540-170;EMPILHADEIRA;1984317;FILTRO COMBUSTIVEL PORTA
64402;JCB 540-170;EMPILHADEIRA;1985152;FILTRO TRANSMISSAO
64402;JCB 540-170;EMPILHADEIRA;2130660;RESPIRO HIDRAULICO
64403;JCB 530-110;EMPILHADEIRA;1231698;FILTRO AR EXTERNO
64403;JCB 530-110;EMPILHADEIRA;1273190;FILTRO LUBRIFICANTE
64403;JCB 530-110;EMPILHADEIRA;1352465;FILTRO AR INTERNO
64403;JCB 530-110;EMPILHADEIRA;1375180;FILTRO AR CONDICIONADO
64403;JCB 530-110;EMPILHADEIRA;1745419;FILTRO AR CONDICIONADO 2°
64403;JCB 530-110;EMPILHADEIRA;1879844;FILTRO COMBUSTIVEL
64403;JCB 530-110;EMPILHADEIRA;1984317;FILTRO COMBUSTIVEL PORTA
64403;JCB 530-110;EMPILHADEIRA;1985152;FILTRO TRANSMISSAO
64403;JCB 530-110;EMPILHADEIRA;2130660;RESPIRO HIDRAULICO
64404;JCB 530-110;EMPILHADEIRA;1231698;FILTRO AR EXTERNO
64404;JCB 530-110;EMPILHADEIRA;1273190;FILTRO LUBRIFICANTE
64404;JCB 530-110;EMPILHADEIRA;1352465;FILTRO AR INTERNO
64404;JCB 530-110;EMPILHADEIRA;1375180;FILTRO AR CONDICIONADO
64404;JCB 530-110;EMPILHADEIRA;1745419;FILTRO AR CONDICIONADO 2°
64404;JCB 530-110;EMPILHADEIRA;1879844;FILTRO COMBUSTIVEL
64404;JCB 530-110;EMPILHADEIRA;1984317;FILTRO COMBUSTIVEL PORTA
64404;JCB 530-110;EMPILHADEIRA;1985152;FILTRO TRANSMISSAO
64404;JCB 530-110;EMPILHADEIRA;2130660;RESPIRO HIDRAULICO
65005;MWM TCA 6.10;MOTOR IRRIGACAO;2130312;FILTRO COMBUSTIVEL
64202;JOHN DEERE 620P;MOTONIVELADORA;921440;FILTRO LUBRIFICANTE
64202;JOHN DEERE 620P;MOTONIVELADORA;1890189;FILTRO SEPARADOR
64202;JOHN DEERE 620P;MOTONIVELADORA;-;FILTRO TRANSMISSAO
64202;JOHN DEERE 620P;MOTONIVELADORA;1935380;FILTRO AR EXTERNO
64202;JOHN DEERE 620P;MOTONIVELADORA;1940399;FILTRO AR INTERNO
64202;JOHN DEERE 620P;MOTONIVELADORA;1347299;FILTRO COMBUSTIVEL PORTA
64202;JOHN DEERE 620P;MOTONIVELADORA;947301;FILTRO AR CONDICIONADO
64202;JOHN DEERE 620P;MOTONIVELADORA;947325;FILTRO AR CONDICIONADO 2°
64202;JOHN DEERE 620P;MOTONIVELADORA;1936426;FILTRO HIDRAULICO
64202;JOHN DEERE 620P;MOTONIVELADORA;1936426;FILTRO HIDRAULICO
65007;MWM 6.12 TCA;MOTOR IRRIGACAO;862265;FILTRO AR EXTERNO
65007;MWM 6.12 TCA;MOTOR IRRIGACAO;941049;FILTRO AR INTERNO
65007;MWM 6.12 TCA;MOTOR IRRIGACAO;1218049;FILTRO COMBUSTIVEL
65007;MWM 6.12 TCA;MOTOR IRRIGACAO;2130312;FILTRO LUBRIFICANTE
65008;MWM 6.12 TCA;MOTOR IRRIGACAO;1218049;FILTRO COMBUSTIVEL
65008;MWM 6.12 TCA;MOTOR IRRIGACAO;1234470;FILTRO LUBRIFICANTE
65008;MWM 6.12 TCA;MOTOR IRRIGACAO;941049;FILTRO AR INTERNO
65008;MWM 6.12 TCA;MOTOR IRRIGACAO;862265;FILTRO AR EXTERNO
65005;MWM TCA 6.10;MOTOR IRRIGACAO;1234470;FILTRO LUBRIFICANTE
65005;MWM TCA 6.10;MOTOR IRRIGACAO;944440;FILTRO AR INTERNO
65005;MWM TCA 6.10;MOTOR IRRIGACAO;1235254;FILTRO AR EXTERNO
62522;JOHN DEERE CH570;#N/A;1019132;FILTRO COMBUSTIVEL
62522;JOHN DEERE CH570;#N/A;1064149;FILTRO SEPARADOR
62522;JOHN DEERE CH570;#N/A;1064174;FILTRO AR EXTERNO
62522;JOHN DEERE CH570;#N/A;1064198;FILTRO AR INTERNO
62522;JOHN DEERE CH570;#N/A;1072869;FILTRO AR CONDICIONADO
62522;JOHN DEERE CH570;#N/A;1072870;FILTRO AR CONDICIONADO 2°
62522;JOHN DEERE CH570;#N/A;1135867;FILTRO LUBRIFICANTE
62522;JOHN DEERE CH570;#N/A;1190301;FILTRO HIDRAULICO
62522;JOHN DEERE CH570;#N/A;1190301;FILTRO HIDRAULICO
62522;JOHN DEERE CH570;#N/A;1190301;FILTRO HIDRAULICO
62523;JOHN DEERE CH570;#N/A;1019132;FILTRO COMBUSTIVEL
62523;JOHN DEERE CH570;#N/A;1064149;FILTRO SEPARADOR
62523;JOHN DEERE CH570;#N/A;1064174;FILTRO AR EXTERNO
62523;JOHN DEERE CH570;#N/A;1064198;FILTRO AR INTERNO
62523;JOHN DEERE CH570;#N/A;1072869;FILTRO AR CONDICIONADO
62523;JOHN DEERE CH570;#N/A;1072870;FILTRO AR CONDICIONADO 2°
62523;JOHN DEERE CH570;#N/A;1135867;FILTRO LUBRIFICANTE
62523;JOHN DEERE CH570;#N/A;1190301;FILTRO HIDRAULICO
62523;JOHN DEERE CH570;#N/A;1190301;FILTRO HIDRAULICO
62523;JOHN DEERE CH570;#N/A;1190301;FILTRO HIDRAULICO
60111;RENAULT OROCH INTENSE;#N/A;152085758R;FILTRO LUBRIFICANTE
60111;RENAULT OROCH INTENSE;#N/A;165467674R;FILTRO AR EXTERNO
60111;RENAULT OROCH INTENSE;#N/A;272773223R;FILTRO AR CONDICIONADO
60111;RENAULT OROCH INTENSE;#N/A;8200386495;FILTRO COMBUSTIVEL
60113;RENAULT OROCH INTENSE;#N/A;152085758R;FILTRO LUBRIFICANTE
60113;RENAULT OROCH INTENSE;#N/A;165467674R;FILTRO AR EXTERNO
60113;RENAULT OROCH INTENSE;#N/A;272773223R;FILTRO AR CONDICIONADO
60113;RENAULT OROCH INTENSE;#N/A;8200386495;FILTRO COMBUSTIVEL
62700;VALTRA BS3330H;TRATOR UNIPORT;2260657;FILTRO COMBUSTIVEL - TROCA ÓLEO
12232;BH185i;TRATOR;1158480;FILTRO COMBUSTIVEL
12232;BH185i;TRATOR;1158480;FILTRO COMBUSTIVEL
12232;BH185i;TRATOR;1161866;FILTRO LUBRIFICANTE
12232;BH185i;TRATOR;1304665;FILTRO SEPARADOR
12232;BH185i;TRATOR;1151708;FILTRO AR EXTERNO
12232;BH185i;TRATOR;1234948;FILTRO AR INTERNO
12232;BH185i;TRATOR;1232666;FILTRO AR CONDICIONADO
62269;JOHN DEERE 5090E;#N/A;921440;FILTRO LUBRIFICANTE
62269;JOHN DEERE 5090E;#N/A;1176766;FILTRO COMBUSTIVEL
62269;JOHN DEERE 5090E;#N/A;1231789;FILTRO TRANSMISSAO
62269;JOHN DEERE 5090E;#N/A;1959979;FILTRO COMBUSTIVEL PORTA
62269;JOHN DEERE 5090E;#N/A;2101221;FILTRO AR INTERNO
62269;JOHN DEERE 5090E;#N/A;2101245;FILTRO AR EXTERNO
62269;JOHN DEERE 5090E;#N/A;2108409;FILTRO HIDRAULICO
62269;JOHN DEERE 5090E;#N/A;2129437;FILTRO AR CONDICIONADO
62269;JOHN DEERE 5090E;#N/A;2129437;FILTRO AR CONDICIONADO
62269;JOHN DEERE 5090E;#N/A;2130191;FILTRO AR CONDICIONADO 2°
62269;JOHN DEERE 5090E;#N/A;2130191;FILTRO AR CONDICIONADO 2°
